% Model:              sin_rho_nogr_iter1_epsilon3_revised.mph
% Version:            COMSOL 6.0.0.318
% Date:               Feb 27 2024, 02:42
% Dimension:          2
% Nodes:              43229
% Expressions:        1
% Description:        Surface
% cpl5x                   cpl5y                    Electric potential
4.0E-8                    2.835534253065458E-8     0
2.898082028147764E-8      3.963905799319415E-8     0
2.91893154189763E-8       3.92781159863883E-8      0
2.877232514397897E-8      3.92781159863883E-8      0
2.877232514397898E-8      4.0E-8                   0
2.8563830006480314E-8     3.963905799319415E-8     0
2.8355334868981657E-8     4.0E-8                   0
3.8917173979582456E-8     2.9397818218147887E-8    0
3.8917173979582456E-8     2.8980827943150568E-8    0
3.8556231972776605E-8     2.918932308064923E-8     0
3.8556231972776605E-8     2.960631335564654E-8     0
2.9397810556474966E-8     3.8917173979582456E-8    0
2.960630569397363E-8      3.8556231972776605E-8    0
2.91893154189763E-8       3.8556231972776605E-8    0
2.8980820281477633E-8     3.8917173979582456E-8    0
3.783434795916492E-8      3.0023303630643866E-8    0
3.819528996597077E-8      2.98148084931452E-8      0
3.783434795916493E-8      2.9606313355646547E-8    0
3.819528996597077E-8      2.9397818218147887E-8    0
2.981480083147229E-8      3.8195289965970754E-8    0
3.002329596897095E-8      3.783434795916491E-8     0
2.960630569397363E-8      3.7834347959164904E-8    0
2.9397810556474966E-8     3.8195289965970754E-8    0
3.044028624396827E-8      3.711246394555322E-8     0
3.023179110646962E-8      3.7473405952359066E-8    0
3.002329596897096E-8      3.7112463945553216E-8    0
2.981480083147229E-8      3.747340595235906E-8     0
3.747340595235908E-8      2.9814808493145193E-8    0
3.7473405952359066E-8     3.0231798768142506E-8    0
3.7112463945553236E-8     3.002330363064384E-8     0
3.711246394555322E-8      3.0440293905641186E-8    0
3.675152193874738E-8      3.0231798768142506E-8    0
3.675152193874736E-8      3.064878904313985E-8     0
3.6390579931941515E-8     3.044029390564117E-8     0
3.6390579931941515E-8     3.085728418063852E-8     0
3.08572765189656E-8       3.6390579931941535E-8    0
3.064878138146694E-8      3.6751521938747385E-8    0
3.0440286243968284E-8     3.6390579931941535E-8    0
3.023179110646962E-8      3.675152193874738E-8     0
3.566869591832982E-8      3.127427445563588E-8     0
3.6029637925135664E-8     3.10657793181372E-8      0
3.566869591832981E-8      3.0857284180638525E-8    0
3.6029637925135664E-8     3.064878904313985E-8     0
3.1274266793962903E-8     3.566869591832984E-8     0
3.106577165646426E-8      3.602963792513569E-8     0
3.0857276518965604E-8     3.5668695918329847E-8    0
3.0648781381466944E-8     3.602963792513569E-8     0
3.494681190471813E-8      3.169126473063324E-8     0
3.5307753911523976E-8     3.148276959313456E-8     0
3.494681190471812E-8      3.12742744556359E-8      0
3.530775391152396E-8      3.106577931813721E-8     0
3.1482761931461556E-8     3.5307753911524E-8       0
3.106577165646426E-8      3.5307753911524016E-8    0
3.127426679396291E-8      3.494681190471818E-8     0
3.169125706896022E-8      3.494681190471816E-8     0
3.2067064782386545E-8     3.420266850880636E-8     0
3.1879247131247146E-8     3.458282223560515E-8     0
3.1650246918536757E-8     3.4218832566492164E-8    0
3.1462256856249833E-8     3.458282223560517E-8     0
3.226083750049163E-8      3.384886739220134E-8     0
3.1844019636641835E-8     3.386503144988715E-8     0
3.203779235474691E-8      3.351123033328214E-8     0
3.247102518045637E-8      3.3453171535922034E-8    0
3.2592669867221504E-8     3.3138229259919034E-8    0
3.215943704151204E-8      3.3196288057279135E-8    0
3.2281081728277173E-8     3.288134578127613E-8     0
3.4585869897912275E-8     3.1482769593134584E-8    0
3.4585869897912295E-8     3.1899759868131916E-8    0
3.422492789110644E-8      3.169126473063327E-8     0
3.4231428729855284E-8     3.210932536130506E-8     0
3.3573223874347775E-8     3.249492139714845E-8     0
3.389160408197756E-8      3.230862503365964E-8     0
3.3545278595350987E-8     3.208986407534242E-8     0
3.388510324322871E-8      3.189056440298785E-8     0
3.2573571452956146E-8     3.269212485021818E-8     0
3.2885159591900477E-8     3.2949008328861086E-8    0
3.286606117763512E-8      3.2502903919160233E-8    0
3.323361516548984E-8      3.270144131905736E-8     0
3.320566988649305E-8      3.229638399725133E-8     0
3.92781159863883E-8       2.8355342530654572E-8    0
3.963905799319415E-8      2.814684739315591E-8     0
3.92781159863883E-8       2.7938352255657243E-8    0
3.963905799319416E-8      2.7729857118158583E-8    0
4.0E-8                    2.793835225565725E-8     0
4.000000000000001E-8      2.7521361980659923E-8    0
2.793834459398433E-8      4.0E-8                   0
2.772984945648567E-8      3.963905799319415E-8     0
2.8146839731482994E-8     3.963905799319415E-8     0
2.7521354318987005E-8     4.0E-8                   0
2.7938344593984335E-8     3.92781159863883E-8      0
2.8355334868981654E-8     3.92781159863883E-8      0
3.8917173979582456E-8     2.8563837668153235E-8    0
3.8917173979582456E-8     2.814684739315591E-8     0
3.855623197277662E-8      2.8355342530654572E-8    0
3.855623197277661E-8      2.87723328056519E-8      0
2.8563830006480314E-8     3.8917173979582456E-8    0
2.8772325143978977E-8     3.855623197277661E-8     0
2.8355334868981654E-8     3.855623197277662E-8     0
2.8146839731482994E-8     3.8917173979582456E-8    0
3.819528996597077E-8      2.8563837668153235E-8    0
3.819528996597076E-8      2.8980827943150568E-8    0
3.783434795916492E-8      2.87723328056519E-8      0
3.7834347959164924E-8     2.9189323080649224E-8    0
2.8980820281477633E-8     3.819528996597076E-8     0
2.8563830006480314E-8     3.819528996597077E-8     0
2.877232514397897E-8      3.783434795916492E-8     0
2.91893154189763E-8       3.783434795916491E-8     0
3.747340595235908E-8      2.8980827943150568E-8    0
3.747340595235908E-8      2.9397818218147887E-8    0
3.7112463945553236E-8     2.918932308064923E-8     0
3.7112463945553236E-8     2.9606313355646534E-8    0
2.9397810556474953E-8     3.747340595235906E-8     0
2.960630569397362E-8      3.7112463945553216E-8    0
2.9189315418976276E-8     3.7112463945553216E-8    0
2.8980820281477623E-8     3.7473405952359066E-8    0
2.9814800831472285E-8     3.6751521938747365E-8    0
2.939781055647494E-8      3.6751521938747365E-8    0
2.9606305693973606E-8     3.639057993194152E-8     0
3.0023295968970945E-8     3.639057993194153E-8     0
3.67515219387474E-8       2.9397818218147884E-8    0
3.67515219387474E-8       2.981480849314519E-8     0
3.639057993194156E-8      2.9606313355646537E-8    0
3.6390579931941535E-8     3.002330363064385E-8     0
3.60296379251357E-8       2.981480849314518E-8     0
3.602963792513568E-8      3.023179876814249E-8     0
3.5668695918329833E-8     3.002330363064382E-8     0
3.566869591832982E-8      3.044029390564117E-8     0
3.023179110646962E-8      3.602963792513567E-8     0
2.981480083147227E-8      3.6029637925135664E-8    0
3.0023295968970945E-8     3.566869591832981E-8     0
3.044028624396827E-8      3.566869591832983E-8     0
3.494681190471812E-8      3.085728418063852E-8     0
3.530775391152396E-8      3.064878904313984E-8     0
3.494681190471812E-8      3.0440293905641146E-8    0
3.5307753911523976E-8     3.023179876814248E-8     0
3.064878138146695E-8      3.530775391152399E-8     0
3.023179110646962E-8      3.530775391152397E-8     0
3.04402862439683E-8       3.494681190471813E-8     0
3.0857276518965604E-8     3.494681190471816E-8     0
3.422492789110642E-8      3.12742744556359E-8      0
3.4585869897912255E-8     3.106577931813721E-8     0
3.422492789110639E-8      3.0857284180638525E-8    0
3.4585869897912255E-8     3.064878904313984E-8     0
3.106577165646427E-8      3.458586989791233E-8     0
3.0648781381466964E-8     3.45858698979123E-8      0
3.0857276518965624E-8     3.422492789110647E-8     0
3.125376171875119E-8      3.422188022879932E-8     0
3.164580304793875E-8      3.350522391093868E-8     0
3.145203032983367E-8      3.3859025027543695E-8    0
3.125381374113058E-8      3.349921748859522E-8     0
3.1055545130048106E-8     3.386207268985084E-8     0
3.1833757755608656E-8     3.317071622198689E-8     0
3.144176844880049E-8      3.3164709799643435E-8    0
3.162972315647039E-8      3.2830202110691644E-8    0
3.195540244237378E-8      3.285577394598389E-8     0
3.2467376896024284E-8     3.229347421557743E-8     0
3.217488717134531E-8      3.248269514663538E-8     0
3.2068692614413456E-8     3.208404451199463E-8     0
3.184920788544193E-8      3.245712331134314E-8     0
3.3524161236422835E-8     3.168206926548917E-8     0
3.386398588430056E-8      3.14827695931346E-8      0
3.350304387749469E-8      3.127427445563592E-8     0
3.386398588430054E-8      3.1065779318137225E-8    0
3.284116398115485E-8      3.2076556147120425E-8    0
3.244247969954402E-8      3.186712644353762E-8     0
3.281626678467458E-8      3.165020837508062E-8     0
3.315965533108463E-8      3.146224141535827E-8     0
3.318077269001278E-8      3.187003622521152E-8     0
3.963905799319415E-8      2.689587656816393E-8     0
4.0E-8                    2.7104371705662594E-8    0
3.963905799319416E-8      2.731286684316126E-8     0
3.92781159863883E-8       2.7104371705662597E-8    0
4.0E-8                    2.6687381430665265E-8    0
3.92781159863883E-8       2.752136198065992E-8     0
2.7312859181488342E-8     3.963905799319415E-8     0
2.7521354318987005E-8     3.92781159863883E-8      0
2.7104364043989676E-8     3.92781159863883E-8      0
2.710436404398968E-8      4.0E-8                   0
2.6895868906491016E-8     3.963905799319415E-8     0
2.6687373768992353E-8     4.0E-8                   0
3.8917173979582456E-8     2.7312866843161267E-8    0
3.8917173979582456E-8     2.772985711815859E-8     0
3.855623197277662E-8      2.7521361980659937E-8    0
3.855623197277662E-8      2.7938352255657256E-8    0
2.772984945648567E-8      3.891717397958245E-8     0
2.7938344593984328E-8     3.855623197277661E-8     0
2.7521354318987005E-8     3.85562319727766E-8      0
2.7312859181488342E-8     3.891717397958245E-8     0
3.8195289965970774E-8     2.772985711815859E-8     0
3.8195289965970774E-8     2.814684739315591E-8     0
3.783434795916493E-8      2.7938352255657243E-8    0
3.7834347959164924E-8     2.8355342530654572E-8    0
2.8146839731482994E-8     3.819528996597077E-8     0
2.8355334868981654E-8     3.783434795916492E-8     0
2.7938344593984335E-8     3.783434795916492E-8     0
2.772984945648567E-8      3.8195289965970754E-8    0
3.7112463945553236E-8     2.87723328056519E-8      0
3.747340595235908E-8      2.8563837668153235E-8    0
3.7112463945553236E-8     2.8355342530654572E-8    0
3.747340595235908E-8      2.814684739315591E-8     0
2.8563830006480314E-8     3.747340595235908E-8     0
2.8772325143978967E-8     3.711246394555322E-8     0
2.8355334868981654E-8     3.7112463945553236E-8    0
2.8146839731482994E-8     3.747340595235908E-8     0
3.675152193874739E-8      2.856383766815323E-8     0
3.675152193874739E-8      2.898082794315056E-8     0
3.639057993194155E-8      2.8772332805651888E-8    0
3.6390579931941554E-8     2.9189323080649214E-8    0
2.898082028147762E-8      3.675152193874738E-8     0
2.9189315418976283E-8     3.6390579931941535E-8    0
2.877232514397896E-8      3.639057993194155E-8     0
2.8563830006480307E-8     3.675152193874739E-8     0
2.9606305693973606E-8     3.566869591832983E-8     0
2.9397810556474936E-8     3.6029637925135684E-8    0
2.9189315418976267E-8     3.5668695918329847E-8    0
2.8980820281477613E-8     3.60296379251357E-8      0
3.6029637925135704E-8     2.8980827943150555E-8    0
3.6029637925135704E-8     2.9397818218147877E-8    0
3.566869591832985E-8      2.9189323080649218E-8    0
3.5668695918329847E-8     2.960631335564652E-8     0
3.4946811904718145E-8     3.0023303630643827E-8    0
3.5307753911524E-8        2.981480849314516E-8     0
3.4946811904718165E-8     2.96063133556465E-8      0
3.530775391152401E-8      2.939781821814786E-8     0
2.9814800831472266E-8     3.530775391152397E-8     0
2.9397810556474926E-8     3.530775391152399E-8     0
2.9606305693973583E-8     3.494681190471813E-8     0
3.002329596897094E-8      3.494681190471813E-8     0
3.422492789110642E-8      3.0440293905641146E-8    0
3.458586989791229E-8      3.023179876814246E-8     0
3.422492789110645E-8      3.0023303630643774E-8    0
3.458586989791231E-8      2.9814808493145134E-8    0
3.023179110646962E-8      3.4585869897912275E-8    0
2.9814800831472266E-8     3.4585869897912275E-8    0
3.0023295968970945E-8     3.422492789110642E-8     0
3.0440286243968284E-8     3.4224927891106444E-8    0
3.3863985884300574E-8     3.0231798768142433E-8    0
3.386398588430055E-8      3.064878904313981E-8     0
3.35030438774947E-8       3.044029390564109E-8     0
3.3503043877494697E-8     3.0857284180638505E-8    0
3.084704999254945E-8      3.3501130683044985E-8    0
3.064878138146698E-8      3.3863985884300613E-8    0
3.044028624396833E-8      3.350304387749475E-8     0
3.023179110646964E-8      3.386398588430059E-8     0
3.120400782691944E-8      3.281424803455486E-8     0
3.101605311924953E-8      3.314875572350665E-8     0
3.077829249736849E-8      3.2798293958418075E-8    0
3.060928937066841E-8      3.315066891795641E-8     0
3.16115836252503E-8       3.208236554829352E-8     0
3.139209889627877E-8      3.245544434764203E-8     0
3.115447463608714E-8      3.2080686584592415E-8    0
3.0966383566727815E-8     3.243949027150525E-8     0
3.133182765718932E-8      3.1775239259119096E-8    0
3.178893664635247E-8      3.1776918222820203E-8    0
3.150918067829149E-8      3.146979193364578E-8     0
3.247805959032704E-8      3.1430652015720694E-8    0
3.2104272505196484E-8     3.16475700841777E-8      0
3.2139852395979506E-8     3.121109565636077E-8     0
3.18245165371355E-8       3.1340443795003274E-8    0
3.280435349891127E-8      3.12392738300801E-8      0
3.314774204532132E-8      3.1051306870357756E-8    0
3.279244021314796E-8      3.0828339285079595E-8    0
3.3147742045321336E-8     3.0634316595360344E-8    0
3.2466146304563734E-8     3.101971747072018E-8     0
3.963905799319415E-8      2.6478886293166605E-8    0
3.92781159863883E-8       2.668738143066527E-8     0
3.92781159863883E-8       2.627039115566795E-8     0
4.0E-8                    2.6270391155667945E-8    0
3.9639057993194144E-8     2.6061896018169286E-8    0
3.9999999999999994E-8     2.5853400880670626E-8    0
2.6687373768992353E-8     3.92781159863883E-8      0
2.647887863149369E-8      3.963905799319415E-8     0
2.627038349399503E-8      3.92781159863883E-8      0
2.606188835649637E-8      3.963905799319415E-8     0
2.627038349399503E-8      4.0E-8                   0
2.5853393218997708E-8     4.0E-8                   0
3.8917173979582456E-8     2.64788862931666E-8      0
